1111;254;21.959999;1005.262300;504;252;15.06
1111;254;21.969999;1005.283400;596;252;15.06
1111;253;21.969999;1005.283400;595;252;15.06
1111;254;21.969999;1005.283400;508;252;15.06
1111;254;21.980000;1005.324200;597;252;15.06
1111;253;21.980000;1005.324200;506;252;15.06
1111;254;21.980000;1005.324200;598;252;15.06
1111;254;21.969999;1005.304700;506;252;15.06
1111;254;21.969999;1005.304700;505;252;15.06
1111;254;21.980000;1005.334200;506;252;15.06
1111;254;21.980000;1005.334200;504;252;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;507;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;254;21.980000;1005.334200;507;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;507;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;503;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;507;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;254;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;504;251;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;504;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;508;250;15.06
0000;253;21.980000;1005.334200;507;251;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;507;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;503;251;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;503;251;15.06
0000;254;21.980000;1005.334200;504;251;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;503;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;505;251;15.06
0000;253;21.980000;1005.334200;504;251;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;508;251;15.06
0000;253;21.980000;1005.334200;503;250;15.06
0000;254;21.980000;1005.334200;504;251;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;503;250;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;504;251;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;509;250;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;254;21.980000;1005.334200;505;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;504;251;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;503;250;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;503;250;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;504;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;504;250;15.06
0000;254;21.980000;1005.334200;507;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;508;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;505;251;15.06
0000;253;21.980000;1005.334200;507;250;15.06
0000;254;21.980000;1005.334200;505;251;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;509;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;503;251;15.06
0000;254;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;503;250;15.06
0000;254;21.980000;1005.334200;503;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;504;251;15.06
0000;253;21.980000;1005.334200;507;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;507;251;15.06
0000;253;21.980000;1005.334200;508;250;15.06
0000;254;21.980000;1005.334200;503;250;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;506;250;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;504;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;254;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;254;21.980000;1005.334200;506;250;15.06
0000;253;21.980000;1005.334200;503;250;15.06
0000;253;21.980000;1005.334200;505;251;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;505;250;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;253;21.980000;1005.334200;504;251;15.06
0000;253;21.980000;1005.334200;506;251;15.06
0000;254;21.980000;1005.334200;508;251;15.06
